,flux,unix_time
542,12.0,1658132915.1119432
543,12.0,1658132915.1650107
544,12.0,1658132915.2145367
545,12.0,1658132915.2674336
546,12.0,1658132915.31656
547,12.0,1658132915.3659234
548,12.0,1658132915.4189692
549,12.0,1658132915.4681559
550,12.0,1658132915.5218055
551,12.0,1658132915.5705564
552,12.0,1658132915.623831
553,12.0,1658132915.672991
554,12.0,1658132915.7262259
555,12.0,1658132915.7753096
556,12.0,1658132915.8245246
557,12.0,1658132915.8777823
558,12.0,1658132915.926803
559,12.0,1658132915.9799635
560,12.0,1658132916.0292158
561,12.0,1658132916.0826643
562,12.0,1658132916.1316252
563,12.0,1658132916.1848118
564,12.0,1658132916.2342868
565,12.0,1658132916.2832122
566,12.0,1658132916.3364944
567,12.0,1658132916.3857622
568,12.0,1658132916.4388947
569,12.0,1658132916.4880624
570,12.0,1658132916.5412827
571,12.0,1658132916.590566
572,12.0,1658132916.6396265
573,12.0,1658132916.6927683
574,12.0,1658132916.7420459
575,12.0,1658132916.7952929
576,12.0,1658132916.8445137
577,12.0,1658132916.897517
578,12.0,1658132916.9467323
579,12.0,1658132917.0002172
580,12.0,1658132917.0492413
581,12.0,1658132917.0982943
582,12.0,1658132917.151587
583,12.0,1658132917.2011704
584,12.0,1658132917.253888
585,12.0,1658132917.3031344
586,12.0,1658132917.3564386
587,12.0,1658132917.4055314
588,12.0,1658132917.458736
589,12.0,1658132917.5078187
590,12.0,1658132917.5574832
591,12.0,1658132917.6103313
592,12.0,1658132917.6594315
593,12.0,1658132917.7126415
594,12.0,1658132917.761695
595,12.0,1658132917.8148925
596,12.0,1658132917.8644233
597,12.0,1658132917.9135401
598,12.0,1658132917.9666252
599,12.0,1658132918.0159402
600,12.0,1658132918.0689445
601,12.0,1658132918.1182292
602,12.0,1658132918.171522
603,12.0,1658132918.2207649
604,12.0,1658132918.2738369
605,12.0,1658132918.323033
606,12.0,1658132918.3723505
607,12.0,1658132918.4254396
608,12.0,1658132918.474545
609,12.0,1658132918.5277553
610,12.0,1658132918.577277
611,12.0,1658132918.63007
612,12.0,1658132918.67957
613,12.0,1658132918.7283366
614,12.0,1658132918.78161
615,12.0,1658132918.8309603
616,12.0,1658132918.8843973
617,11.5,1658132918.933638
618,11.25,1658132918.9864266
619,11.13,1658132919.0355394
620,11.06,1658132919.089052
621,10.53,1658132919.138123
622,10.27,1658132919.187224
623,10.13,1658132919.2405386
624,10.07,1658132919.2897503
625,10.03,1658132919.3427675
